lat;lng;name;code;city;country;address
52.16383;18.83187;APTEKA; 62-641; ADAMIN; Poland;Adamin 41
52.34433;18.66706;APTEKA RODZINNA; 62-620; BABIAK; Poland;plac Wolności 10
52.34417;18.66593;APTEKA POD JEMIOŁĄ; 62-620; BABIAK; Poland;plac Wolności 13
52.43567;16.79778;PUNKT APTECZNY ; 62-081; BARANOWO; Poland;ulica Przemysława
51.22921;18.04283;PUNKT APTECZNY; 63-604; BARANÓW; Poland;ulica Leśna 29
52.2054;16.00571;APTEKA ARONIA; 64-231; BELĘCIN; Poland;Belęcin
53.09974;17.12105;APTEKA ŚW. ŁUKASZA; 89-340; BIAŁOŚLIWIE; Poland;ulica ks. Augustyna Kordeckiego 3
52.53819;16.9441099;APTEKA  RODZINNA; 62-003; BIEDRUSKO; Poland;ulica Poznańska
52.46767;17.1710299;APTEKA VARIA; 62-007; BISKUPICE; Poland;ulica Mieszka I 2
51.90461;18.01331;PUNKT APTECZNY STYLOWY; 62-814; BLIZANÓW; Poland;Blizanów Drugi 54
51.84677;17.07431;PUNKT APTECZNY MEDICA ; 63-820; BODZEWO; Poland;Bodzewo 70A
51.94308;16.47059;PUNKT APTECZNY BOGUSZYN; 63-040; BOGUSZYN; Poland;Boguszyn 1
51.70485;16.7468499;APTEKA POD WAGĄ; 63-940; BOJANOWO; Poland;ulica Dworcowa 20
52.4034;16.1224;APTEKA PANACEUM; 64-305; BOLEWICE; Poland;ulica Świebodzińska 36A
51.91335;17.23743;APTEKA ZIELONA; 63-810; BOREK WIELKOPOLSKI; Poland;ulica Droga Lisia 55
51.91704;17.2435;APTEKA; 63-810; BOREK WIELKOPOLSKI; Poland;Rynek 14
52.2797395;17.0430735;APTEKA DLA CIEBIE; 62-023; BORÓWIEC; Poland;ulica Szkolna 1C
52.2676299;16.13281;APTEKA ELIKSIR; 64-300; BORUJA KOŚCIELNA; Poland;plac Kościelny 9A
52.2668;16.13262;PUNKT APTECZNY MALWA; 64-306; BORUJA KOŚCIELNA; Poland;ulica Wolsztyńska 16
52.19872;17.66008;PUNKT APTECZNY NA  ZDROWIE; 62-307; BORZYKOWO; Poland;ulica Wrzesińska 79
51.90422;16.45154;PUNKT APTECZNY; 64-140; BOSZKOWO; Poland;ulica Dworcowa
51.28567;17.90308;APTEKA POD SŁOŃCEM; 63-640; BRALIN; Poland;ulica Wrocławska 48
52.35349;18.73162;PUNKT APTECZNY ESKULAP; 62-620; BRDÓW; Poland;ulica Braterstwa Broni 23
52.14389;16.89078;PUNKT APTECZNY ŚW. MARCINA; 63-112; BRODNICA; Poland;Brodnica 63
52.10378;18.60433;APTEKA; 62-720; BRUDZEW; Poland;ulica Goleszczyzna 2A
52.09885;18.60557;APTEKA POD WAGĄ; 62-720; BRUDZEW; Poland;plac Wolności 30
51.59407;18.25612;APTEKA; 62-874; BRZEZINY; Poland;ulica 1000-lecia 10
51.5989999;18.26827;PUNKT APTECZNY FAMILIJNY; 62-874; BRZEZINY; Poland;ulica 21 Stycznia
52.01141;16.39502;PUNKT APTECZNY POD AKACJAMI; 64-234; BUCZ; Poland;ulica Kasztanowa 77
52.43939;18.08586;APTEKA ADOLORAN; 62-541; BUDZISŁAW KOŚCIELNY; Poland;ulica Wilczyńska 26
52.88938;16.98133;APTEKA POD ORŁEM; 64-840; BUDZYŃ; Poland;ulica Bugaje
52.88239;16.98101;PUNKT APTECZNY ASPIRYNKA; 64-840; BUDZYŃ; Poland;osiedle Zielone 32
52.89099;16.98507;PUNKT APTECZNY POD ESKULAPEM; 64-840; BUDZYŃ; Poland;ulica Rynkowa 29
52.47026;17.16894;PUNKT APTECZNY APTECZKA; 62-007; BUGAJ; Poland;ulica Sosnowa 3
52.3574399;16.51597;APTEKA POD LWEM; 64-320; BUK; Poland;plac Przemysława 10
52.35754;16.51937;APTEKA ZDROWIE; 64-320; BUK; Poland;plac Stanisława Reszki 2
52.35098;16.52115;APTEKA PRZY POLOMARKECIE; 64-320; BUK; Poland;ulica Dworcowa
52.3528;16.51727;APTEKA CENTRUM; 64-320; BUK; Poland;ulica Tadeusza Kościuszki
51.89307;18.29859;PUNKT APTECZNY POD LWEM; 62-834; CEKÓW; Poland;Ceków 15
51.89284;18.30069;PUNKT APTECZNY POD LWEM; 62-834; CEKÓW; Poland;Ceków 17B
52.5307699;16.6907;PUNKT APTECZNY ANTIDOTUM; 62-090; CEREKWICA; Poland;ulica Szamotulska
52.5560431;16.8442815;APTEKA WITAMINKA; 62-001; CHLUDOWO; Poland;ulica Poznańska 10
52.07143;17.35644;PUNKT APTECZNY PRYMULKA; 63-040; CHOCICZA; Poland;ulica Leśna 8
51.97617;17.86905;APTEKA RETIRO; 63-313; CHOCZ; Poland;ulica Pleszewska 4
51.97454;17.87303;APTEKA ANAFARM; 63-313; CHOCZ; Poland;ulica Tadeusza Kościuszki
52.24912;19.01287;PUNKT APTECZNY MELISANA; 62-652; CHODÓW; Poland;Chodów 1
52.9896;16.91341;APTEKA; 64-800; CHODZIEŻ; Poland;ulica Jagiellońska 5
52.98918;16.91111;APTEKA DBAM O ZDROWIE; 64-800; CHODZIEŻ; Poland;ulica Jagiellońska 22
52.99068;16.91161;APTEKA POD ZŁOTYM LWEM; 64-800; CHODZIEŻ; Poland;ulica Tadeusza Kościuszki 30
52.995;16.91629;APTEKA  DR. MAX; 64-800; CHODZIEŻ; Poland;ulica Stanisława Małachowskiego 2
52.99491;16.91591;APTEKA POD ŁABĘDZIEM; 64-800; CHODZIEŻ; Poland;ulica Ignacego Paderewskiego 10
52.99241;16.91788;APTEKA PRZY RYNKU; 64-800; CHODZIEŻ; Poland;ulica Wojska Polskiego 1
52.9913091;16.9189779;APTEKA CENTRUM; 64-800; CHODZIEŻ; Poland;ulica Wojska Polskiego 20
52.98906;16.91482;APTEKA NA ŻEROMSKIEGO; 64-800; CHODZIEŻ; Poland;ulica Stefana Żeromskiego 26
52.62533;16.21837;APTEKA; 64-412; CHRZYPSKO WIELKIE; Poland;ulica Jeziorna 11
52.21009;17.82903;APTEKA POD MOŹDZIERZEM; 62-404; CIĄŻEŃ; Poland;ulica Wiosny Ludów 24
52.00641;17.47486;PUNKT APTECZNY BRATEK; 63-200; CIELCZA; Poland;ulica Szkolna 1A
51.49157;18.32578;APTEKA; 63-524; CZAJKÓW; Poland;Czajków 7C
52.89417;16.54691;APTEKA OSIEDLOWA; 64-700; CZARNKÓW; Poland;ulica Tadeusza Kościuszki 103A
52.89703;16.5558;APTEKA DBAM O ZDROWIE; 64-700; CZARNKÓW; Poland;ulica Tadeusza Kościuszki 98
52.90452;16.56963;APTEKA POD ŁABĘDZIEM; 64-700; CZARNKÓW; Poland;ulica gen. Władysława Sikorskiego 31
52.90544;16.56706;APTEKA POD ZŁOTYM LWEM; 64-700; CZARNKÓW; Poland;ulica gen. Władysława Sikorskiego 4
52.90431;16.56444;APTEKA POD KASZTANAMI; 64-700; CZARNKÓW; Poland;ulica Tadeusza Kościuszki 8
52.89706;16.55425;APTEKA ARNIKA; 64-700; CZARNKÓW; Poland;ulica Tadeusza Kościuszki 93
52.89889;16.56042;APTEKA  LIPOWA; 64-700; CZARNKÓW; Poland;ulica Wroniecka 74
52.14356;16.76118;APTEKA CZEMPIŃSKA; 64-020; CZEMPIŃ; Poland;Rynek 24
52.1434847;16.7616331;APTEKA POD WAGĄ; 64-020; CZEMPIŃ; Poland;Rynek 26
52.1428;16.76186;APTEKA ASPIRYNKA; 64-020; CZEMPIŃ; Poland;Rynek 9
51.9491982;17.7481715;APTEKA PANACEUM; 63-304; CZERMIN; Poland;Czermin 17
52.42681;17.4938;APTEKA NATURA; 62-250; CZERNIEJEWO; Poland;ulica Miechowa 4
52.42631;17.48854;APTEKA SŁONECZNA; 62-250; CZERNIEJEWO; Poland;ulica Poznańska 2
52.46514;16.98143;APTEKA POD SOKOŁEM; 62-004; CZERWONAK; Poland;ulica Gdyńska 45A
52.45518;16.98447;APTEKA RODZINNA; 62-004; CZERWONAK; Poland;ulica Gdyńska
52.47336;16.99421;APTEKA ŹRÓDLANA; 62-004; CZERWONAK; Poland;ulica Źródlana
52.8387;17.50383;APTEKA RODZINNA; 62-110; DAMASŁAWEK; Poland;ulica Długa 1
52.3041399;16.9550899;APTEKA PRZY KRZYŻU; 61-160; DASZEWICE; Poland;ulica Poznańska 5A
52.11224;18.7538899;PUNKT APTECZNY; 62-660; DĄBIE; Poland;Chełmno 21
52.08728;18.82184;APTEKA NOVA; 62-660; DĄBIE; Poland;plac Adama Mickiewicza 6
52.08833;18.8199;APTEKA; 62-660; DĄBIE NAD NEREM; Poland;ulica 3 Maja
52.0222399;17.67438;PUNKT APTECZNY; 63-210; DOBIESZCZYZNA; Poland;Dobieszczyzna
51.91626;18.6152799;APTEKA STARS; 62-730; DOBRA; Poland;plac Wojska Polskiego 4
51.91248;18.61627;APTEKA ZIELONA; 62-730; DOBRA; Poland;ulica Wiatraki 15
51.86704;17.60241;APTEKA REMEDIUM; 63-330; DOBRZYCA; Poland;ulica Koźmińska 2
51.86216;17.60206;APTEKA MEDICOR; 63-330; DOBRZYCA; Poland;ulica Różana 1
51.98624;17.06547;APTEKA; 63-140; DOLSK; Poland;plac Wyzwolenia 20
51.99027;17.0667;APTEKA NA SKRAJU; 63-140; DOLSK; Poland;ulica Śremskie Przedmieście 6
52.29126;17.35901;PUNKT APTECZNY ZDROWIE; 63-012; DOMINOWO; Poland;ulica Centralna 8
52.38471;16.74453;APTEKA DĄBRÓWKA; 62-070; DOPIEWO; Poland;ulica Parkowa 9
52.31993;16.67945;APTEKA CITO; 62-070; DOPIEWO; Poland;ulica Łąkowa
52.35561;16.67698;APTEKA U ZŁOTEGO ŹRÓDŁA; 62-070; DOPIEWO; Poland;ulica Wyzwolenia 16B
51.41723;18.07817;APTEKA PHARMACON; 63-505; DORUCHÓW; Poland;ulica Kaliska 6
52.42209;16.57173;APTEKA; 64-550; DUSZNIKI; Poland;ulica Powstańców Wielkopolskich 17
52.45143;16.51917;PUNKT APTECZNY CENTRUM ZDROWIA; 64-550; DUSZNIKI; Poland;ulica Szamotulska 7
52.04197;17.76983;APTEKA; 63-308; GIZAŁKI; Poland;ulica Kaliska 23
52.17715;16.7115;PUNKT APTECZNY ŚW. KATARZYNY; 64-020; GŁUCHOWO; Poland;osiedle Dobruckiego 4
52.549841;17.6057362;APTEKA JAGIELLOŃSKA; 62-200; GNIEZNO; Poland;osiedle Jagiellońskie 45
52.54928;17.60601;APTEKA PANACEUM; 62-200; GNIEZNO; Poland;osiedle Jagiellońskie 6
52.53667;17.60117;APTEKA 3 MAJA; 62-200; GNIEZNO; Poland;ulica 3 Maja 3
52.5339699;17.60109;APTEKA CENTRUM; 62-200; GNIEZNO; Poland;ulica Bolesława Chrobrego 33
52.53333;17.59371;APTEKA PRZY ŁUBIEŃSKIEGO-BIS; 62-200; GNIEZNO; Poland;rynek Bednarski
52.53586;17.5798099;APTEKA ARNICA; 62-200; GNIEZNO; Poland;ulica Stefana Czarnieckiego 1F
52.5175;17.57824;APTEKA NA DALKACH; 62-200; GNIEZNO; Poland;ulica Jabłoniowa
52.53802;17.60649;APTEKA; 62-200; GNIEZNO; Poland;ulica Jasna
52.53335;17.59205;APTEKA NA JEZIORNEJ; 62-200; GNIEZNO; Poland;ulica Jeziorna 13A
52.52173;17.61258;APTEKA NA KAWIARACH; 62-200; GNIEZNO; Poland;ulica Kawiary 25
52.5290899;17.55648;APTEKA PRZY POZNAŃSKIEJ; 62-200; GNIEZNO; Poland;ulica Kostrzyńska
52.5349;17.59976;APTEKA DBAM O ZDROWIE; 62-200; GNIEZNO; Poland;ulica ks. Macieja Łubieńskiego 8
52.53292;17.60269;APTEKA NA LECHA; 62-200; GNIEZNO; Poland;ulica Lecha 14
52.53584;17.60118;APTEKA PRZY ŁUBIEŃSKIEGO; 62-200; GNIEZNO; Poland;ulica ks. Macieja Łubieńskiego 1
52.53423;17.59813;APTEKA DOM LEKOW; 62-200; GNIEZNO; Poland;ulica Mieszka I 22
52.53373;17.59773;APTEKA REMEDIUM; 62-200; GNIEZNO; Poland;ulica Moniuszki 1
52.55322;17.61635;APTEKA NA ORCHOLSKIEJ; 62-200; GNIEZNO; Poland;ulica Orcholska 41
52.51854;17.60018;APTEKA NA CYMSA; 62-200; GNIEZNO; Poland;ulica Pawła Cymsa 16
52.56094;17.61253;APTEKA HEUREKA; 62-200; GNIEZNO; Poland;ulica Pałucka 2
52.51224;17.62137;APTEKA LEŚNA; 62-200; GNIEZNO; Poland;ulica Leśna 1
52.54318;17.62158;APTEKA ASPIRYNKA; 62-200; GNIEZNO; Poland;ulica gen. Władysława Sikorskiego 14
52.54116;17.61766;APTEKA; 62-200; GNIEZNO; Poland;ulica Stanisława Staszica 12A
52.53204;17.59628;APTEKA STAROMIEJSKA; 62-200; GNIEZNO; Poland;ulica Warszawska 30
52.53464;17.59537;APTEKA PRZY FARZE; 62-200; GNIEZNO; Poland;ulica Warszawska 40
52.51348;17.6128399;APTEKA PRZY WOLNOŚCI; 62-200; GNIEZNO; Poland;ulica Wiosny Ludów 34
52.5235399;17.60213;APTEKA MEDIFARM; 62-200; GNIEZNO; Poland;ulica Witkowska 23
52.52365;17.59641;APTEKA PRZY WRZESIŃSKIEJ; 62-200; GNIEZNO; Poland;ulica Wrzesińska 28
51.69765;18.13779;APTEKA MELISA; 62-872; GODZIESZE WIELKIE; Poland;ulica Kaliska 10
51.7018;18.1331;APTEKA RETIRO; 62-872; GODZIESZE WIELKIE; Poland;ulica Kaliska 1A
52.24247;18.0966;APTEKA POD ZŁOTĄ WAGĄ; 62-590; GOLINA; Poland;plac Kazimierza Wielkiego
52.24322;18.14968;APTEKA VITA; 62-590; GOLINA; Poland;Kawnice 6
52.2474497;18.093901;APTEKA ZŁOTA; 62-590; GOLINA; Poland;ulica Kolejowa 32
52.24365;18.09763;APTEKA FLORIAŃSKA; 62-590; GOLINA; Poland;ulica Strażacka
52.94014;17.30219;APTEKA OSIEDLOWA; 62-130; GOŁAŃCZ;  12  /  6 ; Poland
52.94403;17.29947;APTEKA RODZINNA; 62-130; GOŁAŃCZ; Poland;ulica Rynek 6
51.84911;17.92954;APTEKA POD PLATANEM; 63-322; GOŁUCHÓW; Poland;ulica Adama Mickiewicza 1A
51.88707;17.00712;APTEKA NASZA; 63-800; GOSTYŃ; Poland;ulica Graniczna 4
51.8803;17.01207;APTEKA ZDROWIE; 63-800; GOSTYŃ; Poland;ulica Kolejowa 12
51.87907;17.0124;APTEKA LIBRA; 63-800; GOSTYŃ; Poland;ulica Kolejowa 31
51.87699;17.01396;APTEKA SALUS; 63-800; GOSTYŃ; Poland;ulica ks. Olejniczaka 7A
51.87906;17.00989;APTEKA HYGIEJA; 63-800; GOSTYŃ; Poland;ulica Łącznikowa 1
51.87882;17.0107399;APTEKA; 63-820; GOSTYŃ; Poland;ulica Powstańców Wielkopolskich 45
51.8830699;17.00602;APTEKA PROMED; 63-800; GOSTYŃ; Poland;ulica Przy Dworcu 4A
51.88619;17.0021;APTEKA STAROGOSTYŃSKA; 63-800; GOSTYŃ; Poland;ulica Starogostyńska 9
51.8793;17.01087;APTEKA; 63-800; GOSTYŃ; Poland;ulica Wincentego Witosa 13
51.88049;16.99687;APTEKA ROMFARM ; 63-800; GOSTYŃ; Poland;ulica Władysława Łokietka 2
52.36687;17.1427;PUNKT APTECZNY WITAMINKA; 63-004; GOWARZEWO; Poland;ulica Siekierecka 24B
51.50755;18.11818;APTEKA POD PELIKANEM; 63-520; GRABÓW NAD PROSNĄ; Poland;ulica Kaliska 19
51.50674;18.11823;APTEKA KLASZTORNA; 63-520; GRABÓW NAD PROSNĄ; Poland;ulica Kaliska 5
51.5071299;18.11848;APTEKA RETIRO; 63-520; GRABÓW NAD PROSNĄ; Poland;ulica Kaliska 4
52.22487;16.52819;PUNKT APTECZNY ARKA; 62-066; GRANOWO; Poland;ulica Kolejowa 7
52.22225;16.52664;APTEKA VITA; 62-066; GRANOWO; Poland;ulica Sportowa 1
52.03898;18.05396;APTEKA POD ZŁOTĄ WAGĄ; 62-580; GRODZIEC; Poland;ulica Główna 34
52.03909;18.05356;APTEKA MEGAFARM; 62-580; GRODZIEC; Poland;ulica Główna 38
52.23239;16.35249;APTEKA CENTRUM LEKÓW; 62-065; GRODZISK WIELKOPOLSKI; Poland;osiedle Wojska Polskiego
52.23239;16.35249;APTEKA OSIEDLOWA; 62-065; GRODZISK WIELKOPOLSKI; Poland;osiedle Wojska Polskiego
52.22558;16.36235;NOWA APTEKA IM. KRÓLOWEJ JADWIGI; 62-065; GRODZISK WIELKOPOLSKI; Poland;ulica Bukowska 10
52.22787;16.36918;APTEKA RODZINNA; 62-065; GRODZISK WIELKOPOLSKI; Poland;ulica Rudolfa Mossego 23
52.22783;16.37047;APTEKA PASCAL; 62-065; GRODZISK WIELKOPOLSKI; Poland;ulica Powstańców Chocieszyńskich 15
52.22715;16.37061;APTEKA PRZY RONDZIE; 62-065; GRODZISK WIELKOPOLSKI; Poland;ulica Powstańców Chocieszyńskich 17
52.22337;16.36935;APTEKA NA POZNAŃSKIEJ; 62-065; GRODZISK WIELKOPOLSKI; Poland;ulica Poznańska 18
52.2262;16.36656;APTEKA NA SZEROKIEJ; 62-065; GRODZISK WIELKOPOLSKI; Poland;ulica Szeroka 27
52.2248;16.36649;APTEKA ARNIKA; 62-065; GRODZISK WIELKOPOLSKI; Poland;ulica Żydowska 11
52.43298;16.53052;PUNKT APTECZNY REMEDIUM; 64-553; GRZEBIENISKO; Poland;ulica Lipowa 4
52.20163;18.73144;APTEKA POD ZŁOTYM TYGIELKIEM; 62-640; GRZEGORZEW; Poland;ulica Kolska 6
52.044683;18.3666303;PUNKT APTECZNY TWOJE LEKI 2; 62-740; GRZYMISZEW; Poland;ulica Konińska 6
52.35142;17.3291499;APTEKA REMEDIUM; 62-025; GUŁTOWY; Poland;ulica Kasztanowa 1
51.65403;18.32713;PUNKT APTECZNY LAWENDA; 62-862; IWANOWICE; Poland;plac ks. Augustyna Kordeckiego 14
52.20538;16.20473;PUNKT APTECZNY CENTRUM; 64-308; JABŁONNA; Poland;ulica Kościelna 14
53.16698;16.59831;PUNKT APTECZNY W JARACZEWIE; 64-930; JARACZEWO; Poland;Jaraczewo 2A
51.96505;17.2953;APTEKA ZDROWIE; 63-233; JARACZEWO; Poland;ulica Kolejowa 18
51.96162;17.50574;APTEKA BRATEK; 63-200; JAROCIN; Poland;osiedle Konstytucji 3 Maja 30
51.96854;17.50355;APTEKA  ASPIRYNKA; 63-200; JAROCIN; Poland;ulica gen. Józefa Hallera 14
51.97016;17.49815;APTEKA DBAM O ZDROWIE; 63-200; JAROCIN; Poland;ulica Tadeusza Kościuszki
51.9702;17.49986;APTEKA STYLOWA; 63-200; JAROCIN; Poland;ulica Ignacego Paderewskiego 3A
51.99346;17.52888;APTEKA PRZY POWSTAŃCÓW WIELKOPOLSKICH; 63-200; JAROCIN; Poland;ulica Powstańców Wielkopolskich
51.97185;17.5016;APTEKA ŚW. MARCIN; 63-200; JAROCIN; Poland;ulica Rynek 13
52.0242;17.46518;APTEKA POD ZEGAREM; 63-200; JAROCIN; Poland;ulica Rynek 14
52.00314;17.4882;MEDIQ APTEKA; 63-200; JAROCIN; Poland;ulica Henryka Sienkiewicza 1A
51.96881;17.50444;APTEKA PRZYJAZNA; 63-200; JAROCIN; Poland;ulica Śródmiejska 32
51.97511;17.50767;APTEKA BRATEK; 63-200; JAROCIN; Poland;ulica św. Ducha 30A
51.96581;17.50837;APTEKA CENTRUM; 63-200; JAROCIN; Poland;ulica Wojska Polskiego 44
51.91467;17.48144;APTEKA CONVALLARIA; 63-200; JAROCIN; Poland;ulica Wolności 7
51.97141;17.50063;APTEKA WITAMINKA; 63-200; JAROCIN; Poland;ulica Wrocławska 9
53.4197599;16.82245;APTEKA W PRZYCHODNI; 64-915; JASTROWIE; Poland;ulica 1 Maja 11
53.41954;16.81735;APTEKA PRZY KAMIENNYM DOMU; 64-915; JASTROWIE; Poland;ulica Marii Konopnickiej 71
53.4218199;16.81812;APTEKA POD WAGĄ; 64-915; JASTROWIE; Poland;ulica Michała Roli Żymierskiego 14
51.84522;18.03799;PUNKT APTECZNY MEDYKON; 62-812; JASTRZĘBNIKI; Poland;Jastrzębniki 73A
51.99774;16.85251;PUNKT APTECZNY BRATEK; 64-010; JERKA; Poland;ulica 3 Maja 7
52.46915;17.17109;APTEKA PANACEUM; 62-007; JERZYKOWO; Poland;plac Piastowski
51.64945;17.16828;APTEKA POD ORŁEM  II; 63-930; JUTROSIN; Poland;ulica Adama Mickiewicza 8A
51.65412;17.1698;APTEKA POD ORŁEM; 63-930; JUTROSIN; Poland;Rynek 8
51.6526596;17.1689913;APTEKA RODZINNA; 63-930; JUTROSIN; Poland;ulica Wrocławska 6
53.10412;16.87851;APTEKA; 64-810; KACZORY; Poland;ulica Pilska 2
51.74673;18.05553;APTEKA ARNICA; 62-800; KALISZ; Poland;aleja Wojska Polskiego 32
51.7618;18.07782;APTEKA STYLOWA 9; 62-800; KALISZ; Poland;aleja Wojska Polskiego 116
51.7628395;18.0920129;APTEKA IM. A. SCHWEITZERA; 62-800; KALISZ; Poland;plac św. Józefa 1
51.7633171;18.0919469;APTEKA ADONIS-VERNALIS; 62-800; KALISZ; Poland;plac św. Józefa 2
51.7663926;18.0874036;APTEKA BLISKA; 62-800; KALISZ; Poland;ulica 3 Maja 1
51.76674;18.08757;APTEKA STYLOWA 4; 62-800; KALISZ; Poland;ulica 3 Maja 4
51.76415;18.08621;APTEKA OFFICINA SANITATIS; 62-800; KALISZ; Poland;ulica Babina 14
51.7655;18.09016;APTEKA; 62-800; KALISZ; Poland;ulica Babina 4
51.75154;18.07501;APTEKA KALINIEC; 62-800; KALISZ; Poland;ulica Bogumiła i Barbary 8
51.7380697;18.0967178;APTEKA CZĘSTOCHOWSKA; 62-800; KALISZ; Poland;ulica Częstochowska 133
51.76208;18.08927;APTEKA AURA; 62-800; KALISZ; Poland;ulica Główny Rynek 16
51.74692;18.07042;APTEKA DBAM O ZDROWIE; 62-800; KALISZ; Poland;ulica Górnośląska 69
51.75483;18.07994;APTEKA STYLOWA 2; 62-800; KALISZ; Poland;ulica Górnośląska 17
51.75764;18.07395;APTEKA VERBENA I; 62-800; KALISZ; Poland;ulica Graniczna 2
51.75188;18.05932;APTEKA STYLOWA 3; 62-800; KALISZ; Poland;ulica Hanki Sawickiej 1A
51.75031;18.0499699;APTEKA LAWENDA; 62-800; KALISZ; Poland;ulica Hanki Sawickiej 34A
51.75165;18.04905;APTEKA MEDYCZNA; 62-800; KALISZ; Poland;ulica Hanki Sawickiej 42A
51.75177;18.05848;APTEKA  KWIATY POLSKIE; 62-800; KALISZ; Poland;ulica Hanki Sawickiej 7A
51.76375;18.08879;APTEKA; 62-800; KALISZ; Poland;ulica Kanonicka 6
51.77527;18.08248;APTEKA POD LWEM; 62-800; KALISZ; Poland;ulica Mieczysława Karłowicza 4
51.7561;18.09082;APTEKA WODNIK; 62-800; KALISZ; Poland;ulica gen. Kazimierza Pułaskiego 39
51.74822;18.0905099;APTEKA SALUS; 62-800; KALISZ; Poland;ulica Augustyna Kordeckiego 36
51.76157;18.08038;APTEKA ANTYCZNA; 62-800; KALISZ; Poland;ulica Tadeusza Kościuszki 18
51.75424;18.09383;APTEKA KWIATOWA; 62-800; KALISZ; Poland;ulica Kwiatowa 1
51.75236;18.08232;APTEKA PRIMA; 62-800; KALISZ; Poland;ulica Legionów 30/32
51.75137;18078;APTEKA; 62-800; KALISZ; Poland;ulica Legionów 33
51.7532799;18.08214;APTEKA  LIPOWA; 62-800; KALISZ; Poland;ulica Lipowa 29
51.76159;18.10408;APTEKA WODNIK  BIS; 62-800; KALISZ; Poland;ulica Łódzka 32
51.7694426;18.078532;EURO APTEKA; 62-800; KALISZ; Poland;ulica Majkowska 28
51.76952;18.08072;APTEKA STYLOWA 8; 62-800; KALISZ; Poland;ulica Majkowska 17A
51.74874;18.07608;APTEKA  KWIATY POLSKIE; 62-800; KALISZ; Poland;ulica Marii Konopnickiej 2/4
51.76618;18.08541;APTEKA ZDROWIE ; 62-800; KALISZ; Poland;ulica Nowy Rynek 6
51.7551;18.08711;APTEKA STYLOWA 5; 62-800; KALISZ; Poland;ulica Nowy Świat 16
51.74642;18.06312;APTEKA DBAM O ZDROWIE; 62-800; KALISZ; Poland;ulica Podmiejska 20
51.7502799;18.0614199;APTEKA OLMED; 62-800; KALISZ; Poland;ulica Podmiejska 24B
51.7534;18.07687;APTEKA PRZY POLNEJ; 62-800; KALISZ; Poland;ulica Polna 14
51.7534;18.07687;APTEKA STYLOWA 6; 62-800; KALISZ; Poland;ulica Polna 14
51.7676;18.05118;INTER-APTEKA; 62-800; KALISZ; Poland;ulica Poznańska
51.75298;18.06441;APTEKA NA DOBRE I NA ZŁE; 62-800; KALISZ; Poland;ulica Serbinowska 1A
51.7490499;18.06961;APTEKA STYLOWA 10; 62-800; KALISZ; Poland;ulica Serbinowska 10A
51.75874;18.08471;APTEKA ROGATKA; 62-800; KALISZ; Poland;ulica Śródmiejska 30
51.75843;18.08489;APTEKA ŚRÓDMIEJSKA; 62-800; KALISZ; Poland;ulica Śródmiejska 32
51.76184;18.08746;APTEKA ALOES; 62-800; KALISZ; Poland;ulica Śródmiejska 19
51.75986;18.08542;APTEKA STYLOWA; 62-800; KALISZ; Poland;ulica Śródmiejska 33
51.7407992;18.0807831;APTEKA VERBENA; 62-800; KALISZ; Poland;ulica Tatrzańska 29
51.77453;18.08986;APTEKA RETIRO; 62-800; KALISZ; Poland;ulica Zjazd 23
52.16364;16.45938;APTEKA KOSMA I DAMIAN; 64-061; KAMIENIEC; Poland;ulica Główna 28
52.16246;16.45422;APTEKA; 64-061; KAMIENIEC; Poland;ulica Handlowa 16
51.95852;16.16328;PUNKT APTECZNY KONWALIA; 64-234; KASZCZOR; Poland;ulica Cysterska 1
51.9384;18.53601;APTEKA STARS; 62-704; KAWĘCZYN; Poland;Kowale Pańskie 57A
51.9385627;18.5349823;APTEKA ZIELONA; 62-704; KAWĘCZYN; Poland;Kowale Pańskie 53
52.34013;18.0683599;PUNKT APTECZNY RADIX; 62-530; KAZIMIERZ BISKUPI; Poland;Dobrosołowo 62
52.3128;18.1667;APTEKA ZŁOTA; 62-530; KAZIMIERZ BISKUPI; Poland;plac Wolności 9
52.3130916;18.1660645;PUNKT APTECZNY ; 62-530; KAZIMIERZ BISKUPI; Poland;ulica Golińska 1
52.29612;18.1623899;APTEKA GEMINI; 62-530; KAZIMIERZ BISKUPI; Poland;ulica Węglewska
52.51283;16.5854;APTEKA PANACEUM; 64-530; KAŹMIERZ; Poland;ulica Jana Pawła II 11
52.5150099;16.58674;APTEKA ESKULAP; 64-530; KAŹMIERZ WIELKOPOLSKI; Poland;ulica Elizy Orzeszkowej 4
51.86183;16.6927999;APTEKA SŁONECZNA; 64-113; KĄKOLEWO; Poland;ulica Rydzyńska 5
52.04791;16.10085;PUNKT APTECZNY MELISANA; 64-223; KĘBŁOWO; Poland;ulica Stradyńska 4
51.32539;18.02439;PUNKT APTECZNY; 63-600; KĘPNO; Poland;Myjomice 98
51.2776799;17.97634;APTEKA NA KOPIE; 63-600; KĘPNO; Poland;osiedle Kopa 1
51.28151;17.98658;APTEKA CENTRUM; 63-600; KĘPNO; Poland;ulica Władysława Broniewskiego 2A
51.27839;17.98331;APTEKA NOWA DANUTA NAROWSKA; 63-600; KĘPNO; Poland;ulica ks. Piotra Wawrzyniaka 38
51.27899;17.98368;APTEKA NA DOBRE I NA ZŁE; 63-600; KĘPNO; Poland;ulica ks. Mariana Magnuszewskiego
